#Z A e:energy e_err:energyError sigma:reactionCrossSection sig_err:sigmaError type:reactionChannel（1=(g,n),2=(g,2n),3=(g,abs),4=(g,xn)）	--	--	--	--	--	--
92	238	6.3954	0	36.3	2.1	1
92	238	6.4199	0	28.8	1.9	1
92	238	6.5017	0	50.2	4.5	1
92	238	6.51726	0	51	11	1
92	238	6.7487	0	30	3.5	1
92	238	6.76013	0	63.7	4.8	1
92	238	6.7798	0	54	15	1
92	238	6.80941	0	42.6	4.1	1
92	238	7.01945	0	46.1	9.3	1
92	238	7.2142	0	39.9	5.2	1
92	238	7.24379	0	92	11	1
92	238	7.3677	0	93.8	3.1	1
92	238	7.4138	0	47	13	1
92	238	7.41847	0	39	61	1
92	238	7.63113	0	63.9	9.3	1
92	238	7.72385	0	68.2	4.5	1
92	238	7.77022	0	63.5	6.5	1
92	238	7.8	0	85	65	1
92	238	7.8633	0	106.4	8.5	1
92	238	7.9145	0	88.3	9.3	1
92	238	8.4848	0	131	152	1
92	238	8.9988	0	181	62	1
92	238	9.7203	0	318	110	1
92	238	10.8292	0	694	59	1
92	238	10	0.129	21.023	0.07491	3
92	238	20	0.338	26.036	0.08565	3
92	238	8	0	41	28	3
92	238	8.4	0	69	23	3
92	238	8.8	0	91	25	3
92	238	9.2	0	138	24	3
92	238	9.6	0	179	29	3
92	238	10	0	249	26	3
92	238	10.4	0	319	27	3
92	238	10.8	0	349	24	3
92	238	11.1	0	399	29	3
92	238	11.6	0	388	25	3
92	238	11.9	0	401	25	3
92	238	12.3	0	357	25	3
92	238	12.8	0	353	22	3
92	238	13.1	0	390	26	3
92	238	13.6	0	441	29	3
92	238	14	0	419	29	3
92	238	14.4	0	390	29	3
92	238	14.8	0	379	31	3
92	238	15.2	0	313	28	3
92	238	15.6	0	338	28	3
92	238	16	0	296	33	3
92	238	16.4	0	184	35	3
92	238	16.8	0	225	35	3
92	238	17.2	0	195	35	3
92	238	17.6	0	191	36	3
92	238	17.9	0	170	36	3
92	238	18.4	0	42	35	3
92	238	18.8	0	133	36	3
92	238	19.2	0	96	37	3
92	238	19.6	0	109	38	3
92	238	19.9	0	114	41	3
92	238	20.3	0	103	41	3
92	238	20.7	0	46	40	3
92	238	21.1	0	93	45	3
92	238	21.5	0	69	48	3
92	238	22	0	128	50	3
92	238	22.3	0	93	52	3
92	238	22.7	0	149	55	3
92	238	23.2	0	104	53	3
92	238	23.6	0	199	28	3
92	238	23.9	0	89	26	3
92	238	8.4	0	69	23	3
92	238	8.8	0	91	25	3
92	238	9.2	0	138	24	3
92	238	9.6	0	179	29	3
92	238	10	0	249	26	3
92	238	10.4	0	319	27	3
92	238	10.8	0	349	24	3
92	238	11.1	0	399	29	3
92	238	11.6	0	388	25	3
92	238	11.9	0	401	25	3
92	238	12.3	0	357	25	3
92	238	12.8	0	353	22	3
92	238	13.1	0	390	2	3
92	238	13.6	0	441	29	3
92	238	14	0	419	29	3
92	238	14.4	0	390	29	3
92	238	14.8	0	379	31	3
92	238	15.2	0	313	28	3
92	238	15.6	0	338	28	3
92	238	16	0	296	33	3
92	238	16.4	0	184	35	3
92	238	16.8	0	225	35	3
92	238	17.2	0	195	35	3
92	238	17.6	0	191	36	3
92	238	17.9	0	170	36	3
92	238	18.4	0	42	35	3
92	238	18.8	0	133	36	3
92	238	19.2	0	96	37	3
92	238	19.6	0	109	38	3
92	238	19.9	0	114	41	3
92	238	20.3	0	103	41	3
92	238	20.7	0	46	40	3
92	238	21.1	0	93	45	3
92	238	21.5	0	69	48	3
92	238	22	0	128	50	3
92	238	22.3	0	93	52	3
92	238	22.7	0	149	55	3
92	238	23.2	0	104	53	3
92	238	23.6	0	199	28	3
92	238	23.9	0	89	26	3
92	238	4.84	0	16.5	1.83371	3
92	238	4.88	0	16.9	1.91471	3
92	238	4.93	0	16.7	1.89708	3
92	238	4.98	0	17.1	1.93238	3
92	238	5.02	0	15.8	1.81835	3
92	238	5.06	0	17.3	1.99822	3
92	238	5.11	0	18.8	2.12941	3
92	238	5.16	0	17.2	1.98957	3
92	238	5.21	0	19.3	2.3843	3
92	238	5.26	0	20.7	2.29889	3
92	238	5.3	0	18.1	2.06787	3
92	238	5.36	0	18.7	2.39727	3
92	238	5.4	0	18.3	2.43082	3
92	238	5.45	0	19.4	2.33529	3
92	238	5.5	0	17.9	2.3354	3
92	238	5.55	0	19.8	2.42495	3
92	238	5.6	0	20.7	2.49898	3
92	238	5.65	0	21.3	2.5489	3
92	238	5.7	0	20.6	2.54825	3
92	238	5.76	0	18.8	2.40508	3
92	238	5.81	0	21.6	2.94374	3
92	238	5.86	0	22.8	2.9679	3
92	238	5.91	0	23.4	3.01423	3
92	238	5.97	0	23.1	3.33108	3
92	238	6.03	0	27.3	3.06805	3
92	238	6.08	0	29.1	3.58861	3
92	238	5.9427	0	3.2383	1.4334	3
92	238	6.0178	0	12.1056	1.5155	3
92	238	6.1171	0	29.7431	2.1907	3
92	238	6.2349	0	25.2223	1.6019	3
92	238	6.3441	0	20.8679	2.1917	3
92	238	6.4554	0	19.8005	2.2771	3
92	238	6.5664	0	25.896	2.6119	3
92	238	6.6709	0	28.7876	1.7705	3
92	238	6.7847	0	30.5018	1.7705	3
92	238	6.8855	0	39.1228	2.6973	3
92	238	6.9983	0	42.4378	3.0354	3
92	238	7.117	0	36.4004	2.7805	3
92	238	7.2222	0	44.854	2.7815	3
92	238	7.329	0	37.6338	2.613	3
92	238	7.4342	0	46.1716	3.3713	3
92	238	7.5403	0	46.5355	3.7937	3
92	238	7.6373	0	54.4814	2.4456	3
92	238	7.7392	0	61.5016	3.0321	3
92	238	7.8482	0	70.6302	3.4556	3
92	238	7.9567	0	60.7138	3.6241	3
92	238	7.83	0	93.22	5.33	4
92	238	8.12	0	88.98	5.08	4
92	238	8.4	0	110.17	6.3	4
92	238	8.62	0	118.64	6.78	4
92	238	8.97	0	169.49	9.69	4
92	238	9.17	0	194.92	11.14	4
92	238	9.46	0	245.76	14.04	4
92	238	9.74	0	300.85	17.19	4
92	238	10.01	0	368.64	21.06	4
92	238	10.27	0	449.15	25.67	4
92	238	10.31	0	449.15	25.67	4
92	238	10.55	0	529.66	30.27	4
92	238	10.82	0	597.46	34.14	4
92	238	11.1	0	622.88	35.59	4
92	238	11.37	0	627.12	35.84	4
92	238	11.65	0	639.83	36.56	4
92	238	11.87	0	656.78	37.53	4
92	238	12.16	0	699.15	39.95	4
92	238	12.44	0	750	42.86	4
92	238	12.66	0	826.27	47.22	4
92	238	12.95	0	877.12	50.12	4
92	238	13.21	0	940.68	53.75	4
92	238	13.52	0	1004.2	57.38	4
92	238	13.74	0	1033.9	59.08	4
92	238	14	0	1038.1	59.32	4
92	238	14.31	0	1021.2	58.35	4
92	238	14.5	0	1004.2	57.38	4
92	238	14.81	0	957.63	54.72	4
92	238	15.07	0	877.12	50.12	4
92	238	15.38	0	809.32	46.25	4
92	238	15.62	0	805.08	46	4
92	238	15.89	0	703.39	40.19	4
92	238	16.17	0	610.17	34.87	4
92	238	16.39	0	567.8	32.45	4
92	238	16.68	0	504.24	28.81	4
92	238	16.98	0	457.63	26.15	4
92	238	17.25	0	427.97	24.46	4
92	238	17.47	0	406.78	23.24	4
92	238	17.73	0	372.88	21.31	4
92	238	18.28	0	296.61	16.95	4
92	238	5.265	0	0.5	0.69089	4
92	238	5.412	0	2.43	0.93559	4
92	238	5.51	0	3.96	0.62485	4
92	238	5.658	0	6.32	0.89673	4
92	238	5.729	0	7.19	0.82208	4
92	238	5.805	0	10.15	1.21046	4
92	238	5.854	0	9.81	1.06191	4
92	238	5.952	0	15.25	1.34002	4
92	238	6.001	0	22.77	1.90867	4
92	238	6.05	0	20.61	1.75539	4
92	238	6.123	0	26.61	2.17866	4
92	238	6.148	0	27.53	2.25447	4
92	238	6.246	0	31.07	2.50356	4
92	238	6.369	0	35.13	2.8005	4
92	238	6.442	0	37.41	3.07404	4
92	238	6.736	0	47.89	3.4396	4
92	238	6.982	0	58.95	4.26047	4
92	238	7.227	0	65.25	4.62547	4
92	238	7.472	0	75.56	5.53467	4
92	238	7.717	0	85.62	6.04015	4
92	238	7.962	0	102.58	7.25268	4
92	238	8.208	0	113.97	8.1348	4
92	238	8.453	0	140.49	9.94804	4
92	238	8.698	0	164.45	11.632	4
92	238	8.943	0	194.04	13.642	4
92	238	9.188	0	235.86	17.0021	4
92	238	9.434	0	302.2	21.26	4
92	238	9.679	0	354.4	25.5351	4
92	238	9.924	0	451.71	31.7232	4
92	238	10.414	0	626.66	43.9694	4
92	238	10.537	0	638.2	45.1188	4
92	238	10.782	0	686.95	48.6405	4
92	238	10.905	0	690.76	49.0638	4
92	238	11.027	0	704.54	49.8595	4
92	238	11.273	0	714.95	50.8653	4
92	238	11.395	0	750.76	53.8464	4
92	238	11.518	0	724.26	51.4752	4
92	238	11.763	0	760.32	53.9369	4
92	238	11.886	0	803.04	57.4503	4
92	238	12.008	0	802.58	56.9632	4
92	238	12.253	0	852.78	60.4648	4
92	238	12.376	0	871.04	61.6393	4
92	238	12.499	0	930.45	65.9269	4
92	238	12.744	0	977.93	69.0095	4
92	238	12.866	0	1021.52	72.9321	4
92	238	12.989	0	1078.28	76.0689	4
92	238	13.234	0	1175.63	83.0353	4
92	238	13.357	0	1122.44	79.9359	4
92	238	13.479	0	1156.6	85.3613	4
92	238	13.847	0	1204.24	84.9719	4
92	238	14.338	0	1221.81	86.8547	4
92	238	14.828	0	1184.4	84.5029	4
92	238	15.318	0	986	70.1969	4
92	238	15.809	0	858.05	63.0637	4
92	238	16.299	0	687.5	52.0124	4
92	238	16.79	0	582.28	42.9845	4
92	238	17.28	0	556.44	43.01	4
92	238	17.77	0	479.56	38.4555	4
92	238	18.261	0	414.75	32.0558	4
92	238	5	0	17.429	6.0812	4
92	238	6	0	23.0769	7.8541	4
92	238	6.99	0	40.0671	7.8368	4
92	238	8	0	80.6081	6.9763	4
92	238	8.98	0	169.117	10.4702	4
92	238	10.01	0	361.404	65.4086	4
92	238	11	0	581.614	174.437	4
92	238	5.5033	0	3.2603	3.0263	4
92	238	5.6018	0	2.6436	2.8831	4
92	238	5.7066	0	1.0194	2.2351	4
92	238	5.7959	0	1.3372	2.4524	4
92	238	5.9108	0	2.3124	2.0919	4
92	238	6.0122	0	23.6911	1.6602	4
92	238	6.1081	0	38.9384	2.1611	4
92	238	6.2114	0	34.5013	2.0919	4
92	238	6.3364	0	27.4032	2.0909	4
92	238	6.4409	0	26.3558	2.2342	4
92	238	6.5449	0	31.5821	1.8756	4
92	238	6.6437	0	35.8692	2.0188	4
92	238	6.7726	0	37.8585	2.238	4
92	238	6.885	0	49.0008	2.164	4
92	238	7.0011	0	53.4378	2.1659	4
92	238	7.1104	0	48.6421	2.6687	4
92	238	7.2241	0	57.4051	2.884	4
92	238	7.342	0	52.8286	2.7417	4
92	238	7.444	0	62.0204	4.327	4
92	238	7.5496	0	64.2185	4.0405	4
92	238	7.6535	0	75.2858	3.7483	4
92	238	7.7666	0	85.3467	4.3991	4
92	238	7.8768	0	95.2623	4.9038	4
92	238	7.974	0	86.0638	4.4019	4
92	238	6.28	0	31.6	0	4
92	238	7.11	0	61	0	4
92	238	7.91	0	116	0	4
92	238	8.57	0	220	0	4
92	238	9.19	0	351	0	4
92	238	9.68	0	464	0	4
92	238	10.1	0	582	0	4
92	238	10.8	0	716	0	4
92	238	11.2	0	812	0	4
92	238	11.7	0	908	0	4
92	238	12.2	0	999	0	4
92	238	12.6	0	1080	0	4
92	238	13.1	0	1160	0	4
92	238	13.5	0	1200	0	4
92	238	14.1	0	1260	0	4
92	238	15	0	1280	0	4
92	238	15.7	0	1220	0	4
92	238	16.3	0	1090	0	4
92	238	16.6	0	892	0	4
92	238	16.8	0	611	0	4
92	238	17.4	0	413	0	4
92	238	18	0	347	0	4
92	238	19.1	0	293	0	4
92	238	20.4	0	286	0	4
92	238	21.5	0	276	0	4
92	238	6.07	0	35.4	0	4
92	238	6.55	0	67.6	0	4
92	238	7.33	0	69.1	0	4
92	238	8.08	0	119.5	0	4
92	238	8.82	0	230	0	4
92	238	9.66	0	468.4	0	4
92	238	9.99	0	735.3	0	4
92	238	11.82	0	900	0	4
92	238	12.96	0	1062.3	0	4
92	238	13.94	0	1115.5	0	4
92	238	15.86	0	1116	0	4
92	238	16.65	0	693.7	0	4
92	238	17.98	0	459.3	0	4
92	238	19.78	0	400	0	4
92	238	21.12	0	382.5	0	4
92	238	22.08	0	398.4	0	4
92	238	23.07	0	438.2	0	4
92	238	23.97	0	499	0	4
92	238	24.86	0	597.6	0	4
92	238	7.76	0	3.06	7.66	2
92	238	8.03	0	5.36	0	2
92	238	8.3	0	-2.3	0	2
92	238	8.58	0	1.53	0	2
92	238	8.86	0	-0.766	0	2
92	238	9.12	0	4.6	0	2
92	238	9.4	0	0.766	0	2
92	238	9.65	0	3.83	0	2
92	238	9.94	0	4.6	0	2
92	238	10.2	0	11.5	0	2
92	238	10.5	0	5.36	0	2
92	238	10.7	0	9.96	0	2
92	238	11	0	13	0	2
92	238	11.3	0	9.96	0	2
92	238	11.5	0	37.5	0	2
92	238	11.8	0	58.2	6.13	2
92	238	12.1	0	101	0	2
92	238	12.4	0	134	0	2
92	238	12.6	0	158	0	2
92	238	12.9	0	172	0	2
92	238	13.2	0	178	5.36	2
92	238	13.4	0	200	0	2
92	238	13.7	0	205	0	2
92	238	14	0	203	0	2
92	238	14.3	0	211	0	2
92	238	14.5	0	190	9.2	2
92	238	14.8	0	177	0	2
92	238	15.1	0	174	0	2
92	238	15.3	0	148	0	2
92	238	15.6	0	148	0	2
92	238	15.9	0	144	7.66	2
92	238	16.1	0	125	0	2
92	238	16.4	0	114	0	2
92	238	16.7	0	102	0	2
92	238	17	0	91.2	0	2
92	238	17.2	0	96.6	10.7	2
92	238	17.5	0	86.6	0	2
92	238	17.8	0	75.9	0	2
92	238	18	0	75.1	0	2
92	238	18.3	0	35.2	0	2
